"address","latitude","longitude","business_name"
"20551-20555 Lahser Rd","42.4420815000","-83.2596034000",""
"4401-4417 2nd Ave","42.3513750000","-83.0669390000",""
"232 Grand River Ave","42.3338580000","-83.0504210000",""
"1605 Collingwood St","42.3844982000","-83.1016588000",""
"1258 Washington Blvd","42.3335208000","-83.0504393000",""
"1620 Gladstone St","42.3750846000","-83.0954804000",""
"9130-9180 Whittier St","42.4134280000","-82.9439090000",""
"600 Pingree St","42.3778225000","-83.0825055000",""
"10311 Cadieux Rd","42.4201053000","-82.9393716000",""
"641 Prentis St","42.3517102000","-83.0679574000",""
"18417 W Chicago St","42.3647511000","-83.2207554000",""
"10210 2nd Ave","42.3878797000","-83.0884688000",""
"2233 Brooklyn","42.3337504000","-83.0652670000",""
"18419 W Chicago St","42.3647501000","-83.2207166000",""
"14811 Greenfield Rd","42.3969560000","-83.1990310000",""
"1075 Coplin St","42.3719320000","-82.9503555000",""
"15000 Greenfield Rd","42.3994948000","-83.1983132000",""
"2025 Fullerton St","42.3909441000","-83.1121636000",""
"16701-16705 Greenfield Rd","42.4124932000","-83.1995368000",""
"15020-15050 Greenfield Rd","42.3998080000","-83.1982388000",""
"131 Harmon St","42.3913883000","-83.0846534000",""
"2681 Lakewood St","42.3822137000","-82.9520933000",""
"16940 Log Cabin St","42.4165494000","-83.1215354000",""
"318 Milwaukee Rd","42.3705944000","-83.0681306000",""
"590 Parkview St","42.3585705000","-82.9830960000",""
"691 Seward St","42.3730330000","-83.0810310000",""
"5807 Toledo St","42.3198076000","-83.1060081000",""
"8715 --8741 W Vernor Hwy","42.3088079000","-83.1329572000",""
"8737 14th St","42.3712727000","-83.1010282000",""
"3602 17th St","42.3393026000","-83.0846961000",""
"66 Adelaide St","42.3419064000","-83.0531711000",""
"9141 Agnes St","42.3601254000","-82.9872687000",""
"1928 W Alexandrine St","42.3438801000","-83.0799828000",""
"1800 Brainard St","42.3416485000","-83.0768966000",""
"1535 E Canfield Dr","42.3584785000","-83.0472725000",""
"5524 Cass Ave","42.3611369000","-83.0692842000",""
"5538 Cass Ave","42.3612793000","-83.0693931000",""
"1809 Church St","42.3297501000","-83.0695724000",""
"5201 Commonwealth St","42.3539634000","-83.0814180000",""
"5217 Commonwealth St","42.3541209000","-83.0815237000",""
"405 E Ferry St","42.3633184000","-83.0623279000",""
"58 W Ferry St","42.3611877000","-83.0684691000",""
"667 W Forest Ave","42.3524566000","-83.0686748000",""
"4150 Grand River Ave","42.3450164000","-83.0793435000",""
"8550 Heritage Pl","42.3628271000","-83.1214286000",""
"5017 Holcomb St","42.3801116000","-83.0025491000",""
"9131 Kercheval St","42.3629184000","-82.9891038000",""
"13305 La Salle Blvd","42.3935269000","-83.1190905000",""
"2142 Livernois Ave","42.3172864000","-83.1098485000",""
"5500 McClellan St","42.3850571000","-83.0028365000",""
"18000 Meyers Rd","42.4219894000","-83.1688690000",""
"455 E Milwaukee St","42.3713403000","-83.0670552000",""
"7526-7528 Oakland St","42.3757082000","-83.0654636000",""
"18068 Pelkey St","42.4287428000","-82.9856070000",""
"497 Prentis St","42.3523223000","-83.0666659000",""
"7418 Puritan St","42.4100628000","-83.1454150000",""
"15949 Quincy St","42.4095100000","-83.1387420000",""
"18050 Schoenherr St","42.4286320000","-82.9845610000",""
"4304 Trumbull St","42.3475237000","-83.0758248000",""
"11000 Whittier St","42.4183914000","-82.9558602000",""
"510 Winder St","42.3432303000","-83.0477443000",""
"5750 Woodward Ave","42.3629272000","-83.0679055000",""
"9368 Yosemite St","42.3681428000","-83.1297649000",""
"","42.3643530000","-83.0577730000",""
"3444 2nd Ave","42.3444972000","-83.0622491000",""
"4055 4th St","42.3477181000","-83.0685972000",""
"1800 W Bethune St","42.3667166000","-83.0918746000",""
"415 Brainard St","42.3466091000","-83.0618703000",""
"5200 W Chicago","42.3682419000","-83.1333497000",""
"15080 Greenfield Rd","42.4005226000","-83.1983424000",""
"2020 Elmhurst St","42.3872760000","-83.1094490000",""
"8740 Heritage Pl","42.3652640000","-83.1201627000",""
"820-830 Merton Rd","42.4187814000","-83.1138220000",""
"8901-8909 E Jefferson Ave","42.3573312000","-82.9871948000",""
"10420 Whittier St","42.4165051000","-82.9511189000",""
"9303 E Jefferson Ave","42.3593716000","-82.9845005000",""
"21401-21455 W 7 Mile Rd","42.4287804000","-83.2543488000",""
"2915 John R St","42.3449301000","-83.0539842000",""
"14570-14610 Greenfield Rd","42.3952810000","-83.1980548000",""
"1408 Lee Pl","42.3747940000","-83.0913390000",""
"621 Orleans St","42.3373893000","-83.0302990000",""
"25 E Palmer St","42.3625616000","-83.0672990000",""
"1301 Orleans St","42.3404556000","-83.0326022000",""
"2305 Park Ave","42.3382710000","-83.0542610000",""
"3402 Brush St","42.3473708000","-83.0520894000",""
"10400 Beaconsfield St","42.4158799000","-82.9511580000",""
"560-562 E Kirby St","42.3624320000","-83.0594760000",""
"13540 Greiner St","42.4274432000","-82.9851306000",""
"8135 Senator St","42.3091038000","-83.1285040000",""
"18047-18055 Hoover St","42.4281517000","-83.0047142000",""
"8741 Woodward Ave","42.3800364000","-83.0805353000",""
"1200 Washington Blvd","42.3326800000","-83.0504030000",""
"4709 2nd Ave","42.3531380000","-83.0681817000",""
"14 Charlotte St","42.3443967000","-83.0563493000",""
"78 W Ferry St","42.3610510000","-83.0687840000",""
"608 Temple St","42.3413127000","-83.0612396000",""
"78 Watson St","42.3452610000","-83.0547592000",""
"319-331 Chandler St","42.3759331000","-83.0715460000",""
"4702 Commonwealth St","42.3498314000","-83.0783094000",""
"603 E Edsel Frd","42.3675555000","-83.0617864000",""
"626-628 E Ferry St","42.3640783000","-83.0586682000",""
"636-638 E Ferry St","42.3641469000","-83.0584604000",""
"112 Watson St","42.3455235000","-83.0541585000",""
"632 W Forest Ave","42.3530920000","-83.0685270000",""
"680 W Forest Ave","42.3528070000","-83.0692890000",""
"1494-1510 Holden St","42.3634235000","-83.0853647000",""
"8643 E Jefferson Ave","42.3554607000","-82.9893499000",""
"75 W Palmer St","42.3613724000","-83.0690442000",""
"2715 Rosa Parks Blvd","42.3356390000","-83.0748740000",""
"1465 Centre St","42.3358285000","-83.0463704000",""
"439 Henry St","42.3385138000","-83.0575890000",""
"2627 John R St","42.3431070000","-83.0522500000",""
"47 E Willis St","42.3523713000","-83.0600641000",""
"150 Michigan Ave","42.3319730000","-83.0490720000",""
"305 Michigan Ave","42.3313843000","-83.0513866000",""
"229 Orleans St","42.3329537000","-83.0279070000",""
"666 Parker St","42.3530850000","-82.9938420000",""
"678 Selden St","42.3473530000","-83.0661250000",""
"59 Seward St","42.3742970000","-83.0771470000",""
"90-100 Seward St","42.3748354000","-83.0785484000",""
"5740 Woodward Ave","42.3628072000","-83.0678216000",""
"1145 Griswold St","42.3323120000","-83.0491820000",""
"600 Woodward Ave","42.3305480000","-83.0454010000",""
"3150 Woodward Ave","42.3458130000","-83.0556438000",""
"Atwater St","42.3332719000","-83.0288934000",""
"150 Bagley St","42.3353329000","-83.0528001000",""
"4420 Cass Ave","42.3521670000","-83.0633990000",""
"6001 Cass Ave","42.3644078000","-83.0720829000",""
"Clifford St @ Henry St","42.3400491000","-83.0562998000",""
"415 Clifford St","42.3345797000","-83.0523753000",""
"203-215 Erskine St","42.3467378000","-83.0543691000",""
"28 Grand River Ave","42.3340475000","-83.0495264000",""
"4626 W Grand River Ave","42.3473127000","-83.0847332000",""
"1249 Griswold St","42.3332835000","-83.0499825000",""
"545 Horton St","42.3738722000","-83.0670729000",""
"13101 E Jefferson Ave","42.3711757000","-82.9514010000",""
"John R St @ Alfred St","42.3444211000","-83.0529376000",""
"1620 Michigan Ave","42.3317662000","-83.0675131000",""
"2210 Park Ave","42.3378933000","-83.0535233000",""
"81 Peterboro St","42.3444088000","-83.0583562000",""
"1010 Rivard St","42.3389266000","-83.0386453000",""
"100-118 Sproat St","42.3413342000","-83.0568131000",""
"700 Whitmore Rd","42.4196550000","-83.1122960000",""
"2202 Woodward Ave","42.3389915000","-83.0514982000",""
"3439 Woodward Ave","42.3460170000","-83.0574240000",""
"3800 Woodward Ave","42.3496205000","-83.0587105000",""
"400 Bagley St","42.3337017000","-83.0544554000",""
"2240 W Grand Blvd","42.3590415000","-83.1016785000",""
"2905 W Grand Blvd","42.3682594000","-83.0801319000",""
"1400 Gratiot Ave","42.3436304000","-83.0383821000",""
"2970-3000 E Jefferson Ave","42.3398846000","-83.0178896000",""
"3740 John R St","42.3484853000","-83.0565045000",""
"2700 Saint Antoine St","42.3456154000","-83.0466234000",""
"640 Temple St","42.3412321000","-83.0618177000",""
"1570 Washington Blvd","42.3356416000","-83.0515774000",""
"1206 Woodward Ave","42.3337386000","-83.0479342000",""
"5110 Anthony Wayne Dr","42.3564539000","-83.0717343000",""
"5200 Anthony Wayne Dr","42.3572146000","-83.0722136000",""
"1521-1525 Broadway St","42.3358220000","-83.0488330000",""
"2520 Central St","42.3148342000","-83.1255009000",""
"14313 Crescent Dr","42.3905530000","-83.2398500000",""
"541 Dickerson St","42.3653594000","-82.9507572000",""
"15550 Fenkell St","42.4017301000","-83.1992808000",""
"3521 John C Lodge Fwy","42.3445860000","-83.0709130000",""
"655 W Kirby St","42.3579873000","-83.0724544000",""
"630 Merrick St","42.3574323000","-83.0709987000",""
"3800 Puritan St","42.4102269000","-83.1368042000",""
"4440-4704 Saint Antoine St","42.3561210000","-83.0539150000",""
"2140 Selden St","42.3426537000","-83.0803639000",""
"4106 Supremes Dr","42.3475139000","-83.0713815000",""
"2315 Orleans St","42.3457410000","-83.0365210000",""
"461 Ledyard St","42.3398712000","-83.0587686000",""
"3758 Rochester St","42.3738956000","-83.1216151000",""
"4500 Cass Ave","42.3530580000","-83.0639380000",""
"20611 W Chicago St","42.3643766000","-83.2428520000",""
"16622-16636 James Couzens Fwy","42.4136070000","-83.1686450000",""
"17535 Manderson Rd","42.4201594000","-83.1169566000",""
"644 Martin Luther King Jr Blvd","42.3450773000","-83.0638801000",""
"4622 2nd St","42.3527780000","-83.0671020000",""
"4425 Cass Ave","42.3521341000","-83.0648498000",""
"14236 Glenwood St","42.4302932000","-82.9754280000",""
"665-675 W Willis St","42.3490074000","-83.0670668000",""
"550-560 Parkview Dr","42.3582340000","-82.9829030000",""
"675 Seward St","42.3732460000","-83.0804150000",""
"2255 Webb","42.3842354000","-83.1089725000",""
"10435-10445 Cadieux Rd","42.4208935000","-82.9399629000",""
"20500-20921 W Chicago St","42.3649030000","-83.2412350000",""
"2800 Ewald Cir","42.3897205000","-83.1447910000",""
"13521 E Mcnichols Rd","42.4268900000","-82.9855250000",""
"2721 W McNichols Rd","42.4170369000","-83.1298268000",""
"3256 Rochester St","42.3752874000","-83.1180713000",""
"16811-16881 Greenfield Rd","42.4143389000","-83.1996879000",""
"12050 Bryden St","42.3767370000","-83.1452378000",""
"18949-18969 Hoover","42.4335088000","-83.0049797000",""
"10071 Joy Rd","42.3586396000","-83.1593557000",""
"3011 Kendall St","42.3957829000","-83.1302553000",""
"4760-4780 Oakman Blvd","42.3666558000","-83.1531909000",""
"40 Davenport St","42.3474733000","-83.0591452000",""
"132 W Willis St","42.3508960000","-83.0631530000",""
"6541-6549 Brush St","42.3713677000","-83.0684465000",""
"4609 2nd Ave","42.3523720000","-83.0677200000",""
"295 E Ferry St","42.3629291000","-83.0634888000",""
"2975 E Grand Blvd","42.3716001000","-83.0685923000",""
"4474 3rd St","42.3515240000","-83.0689190000",""
"3434 Martin St","42.3245545000","-83.1221899000",""
"18620 W Chicago St","42.3651731000","-83.2233164000",""
"92-100 W Ferry St","42.3609240000","-83.0690670000",""
"12850 Dolphin St","42.3821650000","-83.2574330000",""
"735-743 Beaubien St","42.3336970000","-83.0421930000",""
"8430 E Jefferson Ave","42.3534720000","-82.9900750000",""
"227 Iron St","42.3426160000","-83.0085430000",""
"11701-11745 Morang Dr","42.4256649000","-82.9494870000",""
"1302 E Lafayette St","42.3367168000","-83.0339999000",""
"459 Prentis St","42.3523637000","-83.0659594000",""
"3751 2nd Ave","42.3470500000","-83.0645750000",""
"4727 2nd Ave","42.3533875000","-83.0681924000",""
"666 W Forest Ave","42.3528149000","-83.0690429000",""
"4741 2nd Ave","42.3535473000","-83.0682244000",""
"68 W Ferry St","42.3611398000","-83.0686294000",""
"21520 W 7 Mile Rd","42.4296184000","-83.2541882000",""
"100 Temple St","42.3425150000","-83.0576250000",""
"24224 W 7 Mile Rd","42.4296160000","-83.2789900000",""
"4762-4744 2nd Ave","42.3540737000","-83.0678276000",""
"10110 Cadieux Rd","42.4201822000","-82.9385921000",""
"5000 Conner St","42.3906970000","-82.9765160000",""
"10410 Cadieux Rd","42.4209589000","-82.9389455000",""
"100 E Willis St","42.3521402000","-83.0586517000",""
"2817-2819 14th St","42.3348660000","-83.0787900000",""
"15001 Greenfield Rd","42.3995837000","-83.1991788000",""
"427 Henry St","42.3387390000","-83.0574670000",""
"16721-16745 Greenfield Rd","42.4132583000","-83.1996613000",""
"16721-16745 Greenfield Rd","42.4128166000","-83.1995831000",""
"1545 Woodward Ave","42.3354430000","-83.0501390000",""
"18011 Hoover St","42.4274756000","-83.0047048000",""
"98 W Hancock St","42.3553334000","-83.0653752000",""
"12925-12941 Kelly Rd","42.4259714000","-82.9601972000",""
"1025-1029 Van Dyke St","42.3535662000","-82.9967365000",""
"5061 Lakewood St","42.3957903000","-82.9611964000",""
"261 Chandler St","42.3754694000","-83.0726447000",""
"3962 Oakman Blvd","42.3767372000","-83.1497675000",""
"81 W Columbia St","42.3375010000","-83.0531530000",""
"12927 Plymouth Rd","42.3728768000","-83.1712282000",""
"1005 Parker St","42.3537645000","-82.9953982000",""
"13010 Plymouth Rd","42.3734712000","-83.1722767000",""
"5760 Woodward Ave","42.3631267000","-83.0680010000",""
"13021-13025 Plymouth Rd","42.3728580000","-83.1724574000",""
"287 E Edsel Ford Fwy","42.3660401000","-83.0657686000",""
"19255-19333 Shiawassee Dr","42.4313499000","-83.2734674000",""
"1538 Centre St","42.3364146000","-83.0473365000",""
"4100 W Warren Ave","42.3454010000","-83.1105280000",""
"13630 Greiner St","42.4274046000","-82.9840577000",""
"1212 Griswold St","42.3327990000","-83.0486660000",""
"112 Seward St","42.3746712000","-83.0787374000",""
"1215 Griswold St","42.3328820000","-83.0499820000",""
"16805 Baylis St","42.4151911000","-83.1245779000",""
"14918 Joy Rd","42.3584898000","-83.1910397000",""
"4625-4647 2nd Ave","42.3526460000","-83.0680310000",""
"70 W Alexandrine St","42.3503303000","-83.0613712000",""
"3071 W Grand Blvd","42.3699740000","-83.0753120000",""
"3500 E Jefferson","42.3400820000","-83.0092010000",""
"3109 Wight St","42.3387395000","-83.0162640000",""
"1413 Woodward Ave","42.3342570000","-83.0492690000",""
"609 E Kirby St","42.3632359000","-83.0590305000",""
"1511 1st St","42.3327370000","-83.0552400000",""
"114 W Adams Rd","42.3363390000","-83.0530210000",""
"2952 Alter Rd","42.3855130000","-82.9459855000",""
"457 Brainard St","42.3462020000","-83.0623680000",""
"3550 Cass Ave","42.3459400000","-83.0606709000",""
"644 Charlotte St","42.3424757000","-83.0627442000",""
"5252 S Clarendon St","42.3598998000","-83.1311121000",""
"931 Covington Dr","42.4211635000","-83.1162445000",""
"680 Delaware St","42.3726780000","-83.0804240000",""
"1740 W Grand Blvd","42.3497467000","-83.1098218000",""
"35 W Grand River Ave","42.3336956000","-83.0492314000",""
"1544 E Lafayette St","42.3377608000","-83.0311946000",""
"15395 Linwood St","42.4045729000","-83.1277822000",""
"250 Merton Rd","42.4188119000","-83.1073696000",""
"280 W Grand Blvd","42.3180510000","-83.0850418000",""
"3933 Trumbull St","42.3447600000","-83.0748513000",""
"1239 Elsmere St","42.3007819000","-83.1307677000",""
"15880 Joy Rd","42.3583444000","-83.2018785000",""
"2818 Benson St","42.3540966000","-83.0303582000",""
"12619 Harper Ave","42.4013829000","-82.9765343000",""
"13835 La Salle Blvd","42.3967740000","-83.1213461000",""
"435 Holbrook St","42.3833224000","-83.0754031000",""
"1 Park Ave","42.3356175000","-83.0503846000",""
"95-99 E Baltimore St","42.3692626000","-83.0704172000",""
"11601 Cheyenne St","42.3733460000","-83.1745781000",""
"1415 Parker St","42.3555301000","-82.9964168000",""
"12901 E 7 Mile Rd","42.4349570000","-82.9921136000",""
"2297 W Buena Vista St","42.3922914000","-83.1160891000",""
"9501 Iris St","42.3664472000","-83.1700831000",""
"19000 Chalmers St","42.4345580000","-82.9750990000",""
"18637-18717 James Couzens Fwy","42.4280910000","-83.1844590000",""
"1906 Clements St","42.3971732000","-83.1140736000",""
"1800 Magnolia St","42.3422710000","-83.0769030000",""
"4203 Cortland St","42.3815864000","-83.1312494000",""
"16800 Telegraph Rd","42.4123422000","-83.2765796000",""
"1325 Chene St","42.3428729000","-83.0268245000",""
"2055 Clements St","42.3958883000","-83.1162187000",""
"1050 Hibbard St","42.3578270000","-82.9872620000",""
"9265 Riviera St","42.3664188000","-83.1303451000",""
"13231 E McNichols Rd","42.4257469000","-82.9884841000",""
"18701 Fitzpatrick St","42.3691744000","-83.2241891000",""
"22045-22065 W 8 Mile Rd","42.4426010000","-83.2604150000",""
"14299 Fordham St","42.4345500000","-82.9755290000",""
"1401 Holcomb St","42.3596757000","-82.9880501000",""
"19143 Berg Rd","42.4302400000","-83.2682040000",""
"7010-7020 Elmhurst St","42.3762755000","-83.1405456000",""
"20485 Goddard St","42.4462570000","-83.0774730000",""
"439 Selden St","42.3475450000","-83.0627630000",""
"12121-12151 W Outer Dr","42.3898170000","-83.2559460000",""
"2024 Hubbard St","42.3235420000","-83.0927290000",""
"1387 E Larned St","42.3346830000","-83.0347260000",""
"9601 Greenfield Rd","42.3668896000","-83.1976942000",""
"686 Selden St","42.3472306000","-83.0663292000",""
"12880 Dolson St","42.3825050000","-83.2551780000",""
"17673 Manderson","42.4216092000","-83.1181481000",""
"7265 Greenfield Rd","42.3446148000","-83.1967351000",""
"2545 Ford St","42.3959664000","-83.1236305000",""
"11360 Greenfield Rd","42.3709334000","-83.1971852000",""
"69 Seward St","42.3743731000","-83.0776636000",""
"12219 Schaefer Hwy","42.3773452000","-83.1784684000",""
"6007 Frontenac St","42.3816619000","-83.0245160000",""
"19169 Lahser Rd","42.4301206000","-83.2586859000",""
"250 W Golden Gate","42.4292730000","-83.1069834000",""
"18110 Weaver St","42.3671838000","-83.2177025000",""
"13405 Greiner St","42.4279264000","-82.9871158000",""
"1403 Junction St","42.3138290000","-83.0993650000",""
"2135 Hubbard St","42.3236134000","-83.0937395000",""
"24235 W McNichols Rd","42.4141330000","-83.2790360000",""
"13905 La Salle Blvd","42.3971597000","-83.1216249000",""
"14401 E Jefferson Ave","42.3734058000","-82.9441951000",""
"24651 W McNichols Rd","42.4140668000","-83.2846872000",""
"10950-10958 Longview St","42.4023570000","-82.9929640000",""
"1935 Chene Ct","42.3458505000","-83.0278726000",""
"14405 Linnhurst St","42.4315491000","-82.9749556000",""
"4111 Midland St","42.4062272000","-83.1396898000",""
"3088 Lawton St","42.3347142000","-83.0868885000",""
"12406 Racine St","42.4195262000","-82.9913622000",""
"20555 Motor Dr","42.4435280000","-83.2033360000",""
"677 Selden St","42.3467234000","-83.0657732000",""
"3737 Scovel Pl","42.3538090000","-83.1071845000",""
"1231 W State Fair Ave","42.4390020000","-83.1179400000",""
"3200 Tyler St","42.3898542000","-83.1268409000",""
"1530-1548 Springwells St","42.3065313000","-83.1232481000",""
"9730 Wyoming St","42.3681970000","-83.1580170000",""
"7055 W Vernor Hwy","42.3143233000","-83.1198683000",""
"1780 Van Dyke St","42.3578690000","-82.9990090000",""
"1023 E Canfield St","42.3592760000","-83.0501340000",""
"12200 Ward St","42.3775899000","-83.1728104000",""
"10036 Broadstreet Ave","42.3736815000","-83.1297070000",""
"943 Alter Rd","42.3741874000","-82.9395092000",""
"750 Chene St","42.3404702000","-83.0227821000",""
"12080 Broadstreet Ave","42.3791253000","-83.1335473000",""
"3017-3029 W Buena Vista St","42.3888538000","-83.1255102000",""
